t,base_tx,base_ty,base_tz,quat_x,quat_y,quat_z,quat_w,FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
1.900000000000001021e+00,-3.330633848343712844e-02,1.852068311528524622e-02,3.483055229778927453e-01,2.316543388618081626e-03,3.024538701235506694e-02,-4.839769265793855135e-01,8.745548494691305352e-01,-2.113212853758701312e-02,2.075611350047756876e-01,-2.059615955441697288e+00,5.517080428158420554e-05,4.640210210749154962e-01,-1.265440117094227546e+00,1.043153054789660791e-02,6.511222158450685749e-01,-1.127558861762528064e+00,1.189339121698509277e-02,1.543985714837532663e+00,-1.967461371733842279e+00
1.950000000000001066e+00,-3.185844613256584579e-02,2.067259593873056051e-02,3.473133973177257028e-01,3.468422452323545891e-03,2.874071412671865694e-02,-5.064945815107659843e-01,8.617570308952591240e-01,2.705367808757294310e-02,2.893084622379206161e-01,-1.858744761186361671e+00,2.734144485363240035e-02,4.489588144544490733e-01,-1.284746175940350232e+00,-3.421586120377787671e-02,6.871834043332666342e-01,-1.161814352696740826e+00,-4.287930915634165924e-02,1.313140963467147593e+00,-1.777116789398710983e+00
2.000000000000000888e+00,-2.729246011322140897e-02,2.370073912597317825e-02,3.414394098211464001e-01,3.026262715338568984e-02,1.161447875501544005e-02,-5.407200596696377648e-01,8.405778336072678991e-01,-5.264913307055819197e-02,4.970201248215108669e-01,-1.337956430141373332e+00,-2.959856463011473898e-02,1.877215606466465236e-01,-1.817723768070316215e+00,4.969318852006956305e-02,1.277952814347824262e+00,-1.811408113990210289e+00,5.558428502393660681e-02,6.949420914501743818e-01,-1.255453028037079255e+00
2.050000000000000711e+00,-2.666489865163933215e-02,2.715218072348447864e-02,3.373099853178279095e-01,2.573489367600129835e-02,4.627008947594575018e-03,-5.747568969300010933e-01,8.179063610628540815e-01,-1.399288788396062244e-04,5.303968030419730084e-01,-1.316843137455015134e+00,2.458042944874677324e-02,-9.135617083874052191e-03,-1.995029856660490708e+00,-6.821886525140631596e-03,1.571902105393971016e+00,-2.076660810747165353e+00,-1.597969663019596339e-03,6.898938842606275879e-01,-1.286784488644660662e+00
2.100000000000000533e+00,-2.745041033940209818e-02,2.929981019102233589e-02,3.380964541412649349e-01,2.169836755626849620e-02,-2.851112433564909499e-03,-5.802886691755219095e-01,8.141167683015660961e-01,6.625614969976464756e-03,5.284515747204044933e-01,-1.277802175608568458e+00,4.229968090096462158e-02,2.110839090419678807e-02,-1.984899695054211710e+00,-2.633681073617932453e-02,1.581112353323941067e+00,-2.091151667809098669e+00,-1.198444026131149746e-02,7.031139306027712754e-01,-1.303146433469275056e+00
2.150000000000000355e+00,-2.903938570846507916e-02,2.996073423370837138e-02,3.410271311843817710e-01,1.325887927740165492e-02,-7.799127794066349449e-03,-5.697192782546275369e-01,8.216953935072200954e-01,5.497930404816980983e-04,5.127425785389413404e-01,-1.237470095610038179e+00,-3.673156633124984721e-02,2.861649673210516776e-01,-1.795237134899138054e+00,5.438885823144314069e-02,1.348723008447797467e+00,-1.880729127874891438e+00,1.651199754322433752e-02,7.350677480829493904e-01,-1.316730745429084859e+00
2.200000000000000178e+00,-3.355837503385138837e-02,3.083280045420722440e-02,3.424709218922326603e-01,-1.450290104055533026e-02,1.783790268091000469e-02,-5.757048077018125376e-01,8.173343559880332787e-01,4.381158659040609860e-02,2.555915638496896181e-01,-1.789904399657237022e+00,-1.101492958384320264e-02,5.974375377474404614e-01,-1.230121902586336136e+00,-5.175332415491983203e-03,7.347825396367513306e-01,-1.291096038638716248e+00,-3.833320681516831641e-02,9.571539137195580471e-01,-1.978237979862040641e+00
2.250000000000000000e+00,-3.483360101871641606e-02,3.039426085169824251e-02,3.421049871048580382e-01,-1.859848130752730921e-02,1.300885720499883602e-02,-5.683774527105356356e-01,8.224548239128738336e-01,-2.813727974043189750e-02,1.306655128265336863e-01,-1.991175981716797772e+00,-1.574348504245308769e-02,6.065804086070424317e-01,-1.207756521701264907e+00,1.173307759557818894e-02,7.473798444603889646e-01,-1.304418272911807453e+00,2.783306559656917659e-02,1.031202215357446050e+00,-2.262163539331230933e+00
2.299999999999999822e+00,-3.409983566078002987e-02,2.806098771620864699e-02,3.416674253851440524e-01,-2.210798784805823383e-02,4.389521944974570343e-03,-5.736110897872430670e-01,8.188176150056225566e-01,-2.354627456577135930e-02,1.507156191601341788e-01,-1.981310274979457331e+00,-1.229401854377867170e-02,6.171810442722502899e-01,-1.190605996919603005e+00,-9.903040838820718721e-04,7.951265570513790237e-01,-1.335607574736477510e+00,2.080802869081951542e-02,1.048522986019679415e+00,-2.278622495406876780e+00
2.349999999999999645e+00,-3.140651501392206779e-02,2.386048907140717046e-02,3.406554115706479924e-01,-2.889501975117940089e-02,-5.721494344032751651e-03,-5.983020172704047734e-01,8.007290668298575609e-01,2.618380114891668067e-02,2.942841408767151723e-01,-1.764706435087708414e+00,1.624716752615752713e-02,6.268075245402834339e-01,-1.185930861676592452e+00,-5.197524328369632074e-02,8.912232809667238742e-01,-1.393690880128404475e+00,-4.173758376339273268e-02,9.962054807431960368e-01,-2.043358411895336069e+00
