t,base_tx,base_ty,base_tz,quat_x,quat_y,quat_z,quat_w,FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
4.999999999999999445e-01,-5.782657800247354568e-02,-5.449407497521079058e-02,3.414155615023611312e-01,2.953237511316980299e-02,-5.004727726614250152e-03,-1.573033015614466179e-01,9.870959744819275405e-01,-1.642624608865533853e-02,8.095961489334249084e-01,-1.135045391478438193e+00,5.952188409939793839e-02,-5.176341181832542215e-01,-1.745780725516536513e+00,-2.365969738517739382e-02,-7.180178260560969583e-02,-1.913345581533622219e+00,-5.107504129663347457e-03,5.517027573383569417e-01,-1.325093873759042307e+00
5.499999999999999334e-01,-6.310337411517506767e-02,-6.684501564037455268e-02,3.423164789601438329e-01,4.738242208287197360e-02,5.785503952271446593e-03,-1.868490778582912182e-01,9.812282385485473490e-01,8.215840380248385158e-03,7.780108516160236798e-01,-1.085392788018487931e+00,-1.121279914880065898e-01,-3.152350046986168719e-01,-1.585355309129188539e+00,1.477305624691589159e-01,1.126166847402414739e-01,-1.679004237630622898e+00,-2.393621694230900834e-02,4.794277831840527138e-01,-1.284492955019813198e+00
5.999999999999999778e-01,-6.324172964074152581e-02,-8.450530898801764113e-02,3.454315526005796722e-01,6.405044789535894491e-03,-8.678264591498351804e-03,-2.288142292335418049e-01,9.734103510982324847e-01,1.020741643153398326e-01,5.135286041817306302e-01,-1.628657019844833576e+00,-6.384109160523142312e-02,8.148368225897395511e-01,-1.092264386600422021e+00,-1.152492041487717094e-03,5.320932502146453746e-01,-1.239423316076197601e+00,-8.189422360711068327e-02,1.108414034812586157e+00,-1.738362473719473389e+00
6.500000000000000222e-01,-6.745634452896161204e-02,-1.043837029265183847e-01,3.434481789065089719e-01,1.600154533945271837e-02,-1.697380168965449340e-02,-2.575217025914037228e-01,9.659908971089604668e-01,-5.925538790740007833e-02,4.179785661211410375e-02,-1.917570464023273136e+00,-1.306584707397219491e-02,8.620672351306413184e-01,-1.169503609981679793e+00,3.833337607749866954e-03,5.895610917590938804e-01,-1.248700983907164774e+00,-1.207943685827830675e-02,1.762395004831209144e+00,-1.628989799339737976e+00
7.000000000000000666e-01,-6.776241787331087341e-02,-1.279928162012603510e-01,3.457277273440854115e-01,3.693483835613983052e-02,-2.424868003594470370e-02,-3.057125386936135336e-01,9.510981352718688164e-01,-1.270869498978544586e-02,-1.885369893283506959e-01,-1.928667551562301741e+00,3.129974247482881361e-02,8.930367302051109846e-01,-1.219746342484588020e+00,-3.888110112425108983e-02,6.528442675104274562e-01,-1.213029753390870713e+00,8.570549860803292064e-02,1.994616904584514794e+00,-1.510111851401314764e+00
7.500000000000001110e-01,-6.476461035301525615e-02,-1.589125214164767153e-01,3.501875935118690664e-01,3.107818770351618992e-02,-2.847991511578232965e-02,-3.625142025480148633e-01,9.310244323512888442e-01,3.904324799140579394e-02,-2.786961100204344843e-01,-1.749799482977449694e+00,1.353444445144403041e-01,9.076479851172505331e-01,-1.174438813346152966e+00,-4.601939979740534564e-02,7.556863916051566044e-01,-1.174759782239689354e+00,-6.787448599496405388e-02,1.643503431484574673e+00,-1.449884206705006839e+00
8.000000000000001554e-01,-6.108469083417381040e-02,-1.942660860583537707e-01,3.558546537670663756e-01,2.783916782745007694e-03,-1.522024097110016502e-03,-4.166534765172602572e-01,9.090598515807831737e-01,-1.167179386046958839e-01,4.576933612479103797e-01,-1.201279775313874421e+00,-1.203531879490251921e-01,4.115808947860791767e-01,-1.653192618958302162e+00,8.452917806012243129e-02,9.515112952563433701e-01,-1.761326580254691798e+00,4.469537703468686937e-03,5.395537788117463762e-01,-1.172576340021134200e+00
8.500000000000001998e-01,-5.962639458239982204e-02,-2.272325349885180867e-01,3.515325194003751652e-01,1.210182573255425865e-02,1.742948707913619111e-02,-4.596431458741866427e-01,8.878501772511949719e-01,-3.250092442867227047e-04,5.536450080949401054e-01,-1.259029089957020675e+00,8.738145187954918236e-03,-1.681778383688659617e-01,-1.802247701247346567e+00,-9.206264407886180501e-02,7.410038763615931501e-01,-1.935198499850716569e+00,9.643777506002051969e-03,5.225227884874333872e-01,-1.145416541017335810e+00
9.000000000000002442e-01,-5.548502439016589349e-02,-2.613509331705538008e-01,3.491775880726117887e-01,4.320812388945999977e-02,9.633146469679557816e-03,-4.726412412772726945e-01,8.801423280145805883e-01,-3.370313945397284761e-04,6.204283729791841839e-01,-1.220965976696852140e+00,1.032584033757229791e-01,-4.555929413244764192e-01,-1.811010080456165072e+00,1.632133093050164990e-02,5.156807189449711393e-01,-1.895732102381622042e+00,-2.383195321144074286e-02,5.979376210079972997e-01,-1.177806073604570125e+00
9.500000000000002887e-01,-5.029090616738844666e-02,-2.988976171789531344e-01,3.494537515337978184e-01,4.212156991808189976e-02,2.858960003376929265e-02,-4.726499425380490949e-01,8.797786312114679319e-01,6.726758686626016503e-02,6.730080666959182834e-01,-1.194850453993798967e+00,-7.284597037705477229e-02,-4.117360837452996303e-01,-1.669492170650471952e+00,2.044204982765848722e-02,2.393971889358088023e-01,-1.786136728271008778e+00,4.004931272701428568e-02,6.234182926837726901e-01,-1.106835301252403259e+00
1.000000000000000222e+00,-4.519040438472261140e-02,-3.425503537490505179e-01,3.497167094994244607e-01,-1.027696491685983413e-03,3.029111345745521752e-02,-4.815152647594114765e-01,8.759134900714238281e-01,7.335137344264106192e-03,1.159570833861215816e-01,-1.711410292524115473e+00,-6.325298071425201896e-02,3.771581221506407067e-01,-1.164803918427928853e+00,-4.488387748093730645e-02,4.487049067491474807e-01,-1.183366139635370073e+00,-6.882212363508004305e-02,9.655072975119624035e-01,-1.759499955303963858e+00
1.050000000000000266e+00,-3.982519069691271840e-02,-3.862913280220651169e-01,3.443107287942168693e-01,-4.105799942676504818e-03,2.533426078037474827e-02,-4.834752154418319736e-01,8.749817333470550906e-01,-7.476702798041377773e-02,-2.946502556528610151e-01,-1.898901295795126787e+00,-5.506540466508500972e-03,5.529396894213366442e-01,-1.276707823969044586e+00,6.611133557013286997e-03,5.967261250503804737e-01,-1.225802650568505792e+00,2.833131980730995564e-03,1.165998682664506569e+00,-1.919444205343568077e+00
1.100000000000000311e+00,-3.370036029263923788e-02,-4.313891069151667979e-01,3.413451107922512162e-01,1.771755401784378195e-02,1.505710871365581634e-02,-5.009943317174473387e-01,8.651381689324534330e-01,-3.717451486952328809e-03,-4.223540886068918310e-01,-1.836106997748688796e+00,2.325423328791601310e-02,7.053861334684139450e-01,-1.374266831164347780e+00,-1.462082527771293647e-02,6.996429963738333146e-01,-1.170887896247911675e+00,8.788726715532020617e-02,1.124392374279107765e+00,-1.982193755726541662e+00
1.150000000000000355e+00,-2.828978858055746642e-02,-4.794302913931436372e-01,3.386190616445398094e-01,3.054456294585798648e-02,8.767172942831205629e-03,-5.292328477736413239e-01,8.478813355596636070e-01,2.013499955539925848e-02,-4.384616259297005048e-01,-1.682563850299100494e+00,8.239707683850376607e-02,8.407787716130097344e-01,-1.418499526834650526e+00,-4.245114577445530113e-02,7.921349778523464336e-01,-1.067853453420148035e+00,-8.310833127751374172e-02,1.014002896974014023e+00,-1.842497088823743967e+00
1.200000000000000400e+00,-2.193359714407679129e-02,-5.324049603204531467e-01,3.337463385938877480e-01,-2.879699043018022842e-04,1.376553325460799088e-02,-5.598784448159614957e-01,8.284603516149767755e-01,-4.107700216386726139e-02,2.231896193682224583e-01,-1.234175830204756297e+00,-1.359670061130591745e-01,4.462867520812821009e-01,-1.870383234752795332e+00,2.373974666234172914e-02,1.747034325202801330e+00,-1.438666942628616052e+00,2.352020992728710500e-02,5.311578670188106255e-01,-1.296138612029847037e+00
1.250000000000000444e+00,-1.807355132799505493e-02,-5.751221028161348503e-01,3.308241898930842084e-01,2.623043054432818572e-02,9.539114469613267991e-03,-5.788654640471465607e-01,8.149452400879929614e-01,-1.143695307482264951e-02,3.845951558775261292e-01,-1.333780047187409723e+00,2.350879315612260101e-02,-2.494505725528801676e-01,-1.980211578800461947e+00,-9.544704315635678393e-02,2.036370150479174690e+00,-1.553894332417374402e+00,-1.459908806711566857e-02,6.226702312700381770e-01,-1.319077699110319246e+00
1.300000000000000488e+00,-1.407397493088236029e-02,-6.187975626310087129e-01,3.306202128156937037e-01,5.454938545982603026e-02,9.135534686428865413e-04,-5.800932660761239923e-01,8.127209438787402762e-01,-3.244705828749400861e-02,5.136430436889409812e-01,-1.370555039676494502e+00,1.017355068989154177e-01,-5.624700678228313766e-01,-1.962920332204495022e+00,7.128372349595020474e-02,1.778175436758825612e+00,-1.659697152026179179e+00,-4.170786047541465841e-02,7.231772856878037059e-01,-1.308335535605954947e+00
1.350000000000000533e+00,-1.231681207945718726e-02,-6.660926926025333428e-01,3.334905110408339368e-01,5.255027902026421227e-02,3.227668381996019048e-02,-5.597040303807678807e-01,8.263946286321101065e-01,1.962279825830720928e-02,6.071292164232537925e-01,-1.430106926527692224e+00,-9.798402588998102181e-02,-5.584048901756475392e-01,-1.782423320587925852e+00,4.567935007214214693e-02,1.124829278142280398e+00,-1.739082974674960758e+00,7.129553605676260120e-02,7.363289815744067379e-01,-1.155086904529957659e+00
1.400000000000000577e+00,-1.296026950785147958e-02,-7.139909765768098771e-01,3.369492418030431979e-01,-2.376018589982650982e-03,6.899697677191590772e-02,-5.412850680116700897e-01,8.380001473028495518e-01,4.552436789650414484e-02,-9.864037324970306719e-02,-1.833011960947230179e+00,-2.859929173054200947e-03,2.117458299259950272e-01,-1.264446946087312673e+00,-6.917560699576660865e-02,4.996893833213115754e-01,-1.254589270703840631e+00,-1.158438792197758610e-01,7.368222738644990555e-01,-1.713285462553060023e+00
1.450000000000000622e+00,-9.333701953076214974e-03,-7.626558161735055297e-01,3.339953137516158965e-01,-1.535574958086400113e-02,5.502039381115519934e-02,-5.192548491624366935e-01,8.527082495443387700e-01,-9.500045856055985838e-02,-2.200292653394783082e-01,-2.309017568753033878e+00,1.418357625743293937e-02,4.439360128291753860e-01,-1.340332169436021736e+00,1.818619367309280352e-02,6.656972260525693130e-01,-1.281617898104455922e+00,2.557372425533995311e-02,8.227764608764895904e-01,-1.893162074914614745e+00
1.500000000000000666e+00,-6.277816363460600457e-03,-8.084360129525667293e-01,3.332249281315313727e-01,3.731804444890438749e-03,3.452052471796186739e-02,-5.194850848074026306e-01,8.537737719509936873e-01,-1.903238817395272106e-02,-1.462012170724341087e-01,-1.949554967176049258e+00,1.504965814939444868e-02,6.216132971817416308e-01,-1.413638257326124803e+00,1.890385504896980803e-02,7.584490040226219421e-01,-1.200125612338809322e+00,8.944605532555910399e-02,6.589163065733215641e-01,-1.935365733877879801e+00
1.550000000000000711e+00,-3.281578982802721423e-03,-8.546859951272731681e-01,3.311610452248938685e-01,1.771893323846007035e-02,2.752104915718942349e-02,-5.274559951649814282e-01,8.489515913305644146e-01,3.004843416611192863e-02,-2.672007367250487375e-01,-1.825149132025104981e+00,5.156495335633752564e-02,7.742613022753964680e-01,-1.473220588971831502e+00,2.527034212012938680e-02,8.047804258457186277e-01,-1.059794002611557762e+00,-1.167969404014935486e-01,4.973163554739819525e-01,-1.747335436122322339e+00
1.600000000000000755e+00,9.048842362671533079e-04,-9.043058153645513464e-01,3.258847250567221132e-01,-1.237622145982264672e-02,3.790620279016074928e-02,-5.314409408073283991e-01,8.461562948806977680e-01,4.667515765282838520e-03,3.364343397539277802e-01,-1.409825919264376060e+00,-1.223318403148138944e-01,3.821019528198475457e-01,-1.928638424302547616e+00,3.572045263258399883e-02,1.635529610525638500e+00,-1.559941049713836625e+00,-5.086132668170285313e-04,2.991518968153802915e-01,-1.171747324250653532e+00
1.650000000000000799e+00,2.604877014848558381e-03,-9.430615677932193686e-01,3.246381045616104077e-01,2.175255886261624055e-02,3.555431957804209425e-02,-5.324490150382623632e-01,8.454352505822401165e-01,-5.215861484951399805e-03,4.461298073790498364e-01,-1.478595442631950085e+00,2.588997359708540558e-02,-3.051866604499656743e-01,-2.080339460646594141e+00,-1.125271124201922268e-01,1.820625301828005416e+00,-1.697954077351062852e+00,-1.577943552894780707e-02,4.035261471481973450e-01,-1.248189089397558016e+00
1.700000000000000844e+00,4.772932520487813135e-03,-9.811664491693108392e-01,3.259253393285641565e-01,4.710258023102165126e-02,3.115963107451634809e-02,-5.217559645988094630e-01,8.512233183674223769e-01,-2.616907864649572688e-02,5.356822195098388528e-01,-1.495237038820213860e+00,1.151674741786403583e-01,-5.187148156431817814e-01,-2.131771790525261778e+00,2.891665691575124458e-02,1.605424515856778811e+00,-1.751760682665710167e+00,-7.640221842809339671e-03,5.180409023515397671e-01,-1.292983119195569408e+00
1.750000000000000888e+00,5.703651313897939445e-03,-1.020316802014924029e+00,3.298475488894992980e-01,5.001569655454941171e-02,6.033509406308465439e-02,-4.900896431005694054e-01,8.681418364807207411e-01,3.778830406372170672e-03,5.821580917985114123e-01,-1.547236377134938889e+00,-9.217567593774006474e-02,-3.729042307063608064e-01,-1.882041891588709159e+00,2.664602550568817216e-02,9.820028309091448637e-01,-1.783029390120728586e+00,1.034432288784873505e-01,5.470489001505712823e-01,-1.208484284905137596e+00
1.800000000000000933e+00,4.411831704085211747e-03,-1.060899670062558142e+00,3.317370350074451690e-01,-3.718505081731796665e-03,9.037237911805255652e-02,-4.565934907260087439e-01,8.850657546415058308e-01,4.423399572794818602e-02,-2.045912750362896201e-02,-2.043018726819502806e+00,-7.924185665506115750e-03,2.408494846637209141e-01,-1.370816353023219802e+00,-1.204823636506151541e-01,5.181608785839468823e-01,-1.244504331517646945e+00,-8.035724671670305130e-02,6.192259415419408830e-01,-1.753254675994739609e+00
1.850000000000000977e+00,5.981355335087687464e-03,-1.098929120537580406e+00,3.292692740162278531e-01,-1.380943257714642089e-02,8.543034787868349078e-02,-4.232116896432879249e-01,9.018884748030089327e-01,-3.911416688517828366e-02,-3.859696458741493919e-01,-2.212458856607425695e+00,8.835723198775628090e-03,4.240845487633218003e-01,-1.443754395214871034e+00,-2.700383210663361098e-03,6.006369569543438258e-01,-1.235686688940375921e+00,4.601422748099051607e-02,8.655790738062135725e-01,-1.884137721018732670e+00
1.900000000000001021e+00,8.688888936439105593e-03,-1.134523965060689088e+00,3.290674003838151007e-01,1.020350411740057056e-02,6.805834533438380463e-02,-4.220200345035882150e-01,9.039707078283356623e-01,-1.484311236595091702e-03,-4.058395535551385658e-01,-2.138700073460473305e+00,1.252062422219825388e-02,5.633957442120084425e-01,-1.520454696464358602e+00,2.929537885949472058e-03,6.499222674557886270e-01,-1.154709729323337042e+00,9.642673327356642010e-02,8.775800487980935927e-01,-1.890954676668221923e+00
1.950000000000001066e+00,1.178031926302311461e-02,-1.170038323692156768e+00,3.299597234137675028e-01,2.053374066372751217e-02,5.416226585748154521e-02,-4.356706236236503882e-01,8.982404589879693368e-01,3.233787352938169435e-02,-2.760429237016609472e-01,-1.968936642133469306e+00,6.758112119009906937e-02,6.797993739756755804e-01,-1.557194919268669153e+00,7.920414417925208950e-03,7.092402682674139314e-01,-1.063679329542264629e+00,-1.056221533398819384e-01,7.285506753084748377e-01,-1.732368030080362331e+00
2.000000000000000888e+00,1.715678984816162989e-02,-1.207754696559813601e+00,3.260820657312729076e-01,-8.549751675996780653e-03,4.916861743882103286e-02,-4.391109050367129618e-01,8.970456855050764622e-01,-2.995925770030194793e-02,4.468671108547084270e-01,-1.520067359717199862e+00,-1.214515110566666833e-01,4.918868180013955538e-01,-2.057959403761618233e+00,7.490268694196260124e-02,1.441862640302213894e+00,-1.548125146554055531e+00,-2.273950495556840631e-02,3.926901286664956081e-01,-1.167373561430401940e+00
2.050000000000000711e+00,1.801003250290676705e-02,-1.234200426989117361e+00,3.254455682311801490e-01,1.168142722302775195e-02,6.973003841003164172e-02,-4.453249616756298490e-01,8.925732152098042604e-01,1.658963240219298030e-02,4.942678258266383073e-01,-1.584769659534916553e+00,4.674427304203980504e-02,-8.532749791722472887e-02,-2.218799604682756943e+00,-7.651677298483090806e-02,1.618363417395151771e+00,-1.693960895832209435e+00,-1.937282202921880928e-03,3.826761782354709540e-01,-1.142095714834825193e+00
2.100000000000000533e+00,2.050352475427373589e-02,-1.260538914533242405e+00,3.272474374162468447e-01,4.415037827321949271e-02,6.778562609823499119e-02,-4.335490607448750366e-01,8.974915403055555574e-01,-2.082364210361815904e-02,5.313258157729081610e-01,-1.586895405044788765e+00,8.975399898207934990e-02,-3.311033951885715143e-01,-2.227470170104666636e+00,4.631285609265324565e-02,1.430967571521912118e+00,-1.753158086191477061e+00,-8.093671503927016633e-03,4.406736776156876534e-01,-1.161639808135157992e+00
2.150000000000000355e+00,2.367301900367228817e-02,-1.289494296926614547e+00,3.324032423850238893e-01,3.885132922173206022e-02,9.137488193687931526e-02,-3.950578938927605255e-01,9.132745839241024344e-01,-2.446657557931841871e-03,5.428975340786658110e-01,-1.615464649562151411e+00,-6.176178768390333529e-02,-2.345550553344534217e-01,-1.999600880320917096e+00,4.239019338564849193e-02,8.659005975574920466e-01,-1.770500474429990589e+00,1.062448848892956488e-01,4.552459671233219374e-01,-1.082003524730223543e+00
2.200000000000000178e+00,2.650858362860095824e-02,-1.320879704519468012e+00,3.326806139339918422e-01,-1.102393886494329109e-02,1.002046201855191498e-01,-3.475187056005494823e-01,9.322383043638018396e-01,2.635608663106900340e-02,7.517320415493788932e-02,-2.106122995090559780e+00,3.215446961644396334e-02,3.152511159700725485e-01,-1.462366070878252433e+00,-9.435221016407108197e-02,4.033729251314421838e-01,-1.199473458192341857e+00,-5.529943817731392680e-02,1.045160366763481896e+00,-1.642627834842392387e+00
2.250000000000000000e+00,2.837410271757345379e-02,-1.346623437881296459e+00,3.298840118665798959e-01,-1.298518845256696995e-02,8.838870917156346763e-02,-3.023354669071511847e-01,9.490058410894376406e-01,-6.314631186307312349e-02,-2.287387424211998477e-01,-2.250394148654912385e+00,2.497474145330220909e-03,4.563193850094682258e-01,-1.489383772033502806e+00,3.249551075670271526e-04,4.511262043826122503e-01,-1.206335875956627390e+00,5.462263530932199435e-02,1.295418566781177061e+00,-1.839321829381753259e+00
2.299999999999999822e+00,3.059660555427690803e-02,-1.368280840461818082e+00,3.311859819107768055e-01,7.588679892968673915e-03,7.173345471640449333e-02,-2.863357725954626121e-01,9.554101468710132217e-01,-2.009250736825871769e-03,-1.902798946577961003e-01,-2.180390448470276965e+00,-2.186513527915039806e-02,5.472005850664103388e-01,-1.507024498585277650e+00,1.732382691590587942e-02,4.731423467364182511e-01,-1.157272103113601069e+00,8.225387525178066983e-02,1.071044698694354480e+00,-1.899551435159772872e+00
2.349999999999999645e+00,3.189769534385818173e-02,-1.388088627054391955e+00,3.337635613491555797e-01,1.469073322768445211e-02,5.206621299005778636e-02,-2.793427368880666006e-01,9.586662230255070805e-01,7.040291735802770012e-02,5.302801727459119374e-02,-1.971814136298900566e+00,-6.435442997125653299e-03,6.172961743722703565e-01,-1.486387949377558026e+00,4.598234324358566744e-02,5.180886731363066877e-01,-1.128679821043787834e+00,-1.049706254447259068e-01,7.008860040944543401e-01,-1.754778240924900201e+00
2.399999999999999467e+00,3.460471171458300021e-02,-1.407818140502903326e+00,3.301693824309275827e-01,-2.051281074841785484e-02,3.148905196389256006e-02,-2.582162784513669096e-01,9.653559021129674012e-01,-9.739133381582699978e-03,6.779282519273813756e-01,-1.495639489526792598e+00,-7.277697580280527434e-02,2.510785580124517691e-01,-1.916529761900418904e+00,8.351025538353924749e-02,1.411276660185510679e+00,-1.682170468996204482e+00,-4.781687564351996128e-02,3.526910771980713566e-01,-1.135886628709063872e+00
2.449999999999999289e+00,3.041549866909293298e-02,-1.421051584191549866e+00,3.305209359798994551e-01,-2.124784798539359684e-02,3.952464644427770152e-02,-2.403501818973077242e-01,9.696484524513899750e-01,1.459084163134410396e-02,6.600018075699599640e-01,-1.505215349989152074e+00,4.223833919445803275e-02,-2.017731628122706455e-01,-2.091568550812338945e+00,-8.499893663423531420e-02,1.823855888988858087e+00,-1.848247481891912569e+00,1.034101631660255989e-02,3.777052672227963481e-01,-1.171961487811326474e+00
2.499999999999999112e+00,2.697002113457383846e-02,-1.433524930311857792e+00,3.352764198389067141e-01,4.354028135188827385e-03,3.442328171747724430e-02,-2.098394327429926320e-01,9.771199990691502579e-01,-4.060010697869796681e-02,6.158367900183735477e-01,-1.457166838208731052e+00,5.537532083415045575e-02,-3.702448699606398219e-01,-2.083711586750575773e+00,-1.923825549685354366e-02,1.683342409261076700e+00,-1.952320409786795663e+00,2.089745248620277288e-02,4.276592490082716247e-01,-1.215769198043204380e+00
2.549999999999998934e+00,2.571453462302060455e-02,-1.447508762028101525e+00,3.432038091302824778e-01,-5.371470686965004564e-03,3.038661346349467648e-02,-1.523376638241057401e-01,9.878466668494119141e-01,-5.983177771563399222e-02,5.688336024765503485e-01,-1.403670132444841956e+00,-9.786273915877330420e-02,-7.134973776083831931e-02,-1.825247236923782435e+00,1.015945220661987336e-01,1.146869874811226708e+00,-1.816060793017521435e+00,1.278082402844987198e-01,4.957134537927007090e-01,-1.231062757509841399e+00
2.599999999999998757e+00,2.022747892139529005e-02,-1.461492078675498574e+00,3.472650003000025687e-01,-4.475650019788664224e-02,3.834961894282937905e-02,-8.668214455372201532e-02,9.944910096288170909e-01,5.896205558595747631e-02,-7.390912242037127322e-02,-1.846645255617278991e+00,8.822950516904161378e-02,5.061762249353053411e-01,-1.292573370481639117e+00,-1.166868333608755970e-01,6.169004881482651470e-01,-1.259977941941590629e+00,-9.568506157483638863e-02,3.937617550799316635e-01,-1.828026591971491088e+00
2.649999999999998579e+00,1.652885804261048849e-02,-1.472210809869937798e+00,3.422372644133113706e-01,-3.715653449903304206e-02,2.859309520332538324e-02,-2.030320190116925369e-02,9.986939505390408645e-01,3.849618299657310214e-03,-5.611825576335980337e-01,-2.044043894250357596e+00,1.762802081404725441e-02,5.692886285562676063e-01,-1.284409359541889506e+00,-2.881883859983158311e-02,6.008861038383064290e-01,-1.281938979090971209e+00,1.889004542954235942e-03,3.249589846765735257e-01,-2.066721139838430865e+00
