FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
3.207143174067910151e-05,8.838447033049927626e-01,-1.557046087734399675e+00,3.207131123618925806e-05,8.838378558410496799e-01,-1.557036627082161839e+00,3.040727366433146304e-05,1.030306663969712933e+00,-1.833549574910645852e+00,3.040705108453835531e-05,1.030298898885596337e+00,-1.833539367205598625e+00
3.515410697031961509e-05,8.952441726132219779e-01,-1.572180153092691324e+00,3.515395250557352687e-05,8.952360347254052497e-01,-1.572168463187763487e+00,3.341927105655314510e-05,1.043211493196953832e+00,-1.850219659417108975e+00,3.341900519538747524e-05,1.043202459866227727e+00,-1.850207405218689871e+00
3.723230723620233891e-05,9.060647016807158449e-01,-1.587789146878506585e+00,3.723212695782643898e-05,9.060555399704374180e-01,-1.587775771671276370e+00,3.536502157358156902e-05,1.054554697102561001e+00,-1.865634705964749562e+00,3.536472223734323010e-05,1.054544587380076948e+00,-1.865620805611209132e+00
3.852744539515382905e-05,9.164017393322284599e-01,-1.603798943321680825e+00,3.852724703592576533e-05,9.163917599274229442e-01,-1.603784305879872862e+00,3.647291843727794379e-05,1.064589877648003391e+00,-1.880018809352033138e+00,3.647259524693760905e-05,1.064578835332327778e+00,-1.880003566115727720e+00
3.931667672976383459e-05,9.263458783230766880e-01,-1.620201779994818958e+00,3.931646580179360838e-05,9.263352073593964509e-01,-1.620186148367435353e+00,3.702947061406539818e-05,1.073517631718108989e+00,-1.893569651692214695e+00,3.702913078172100444e-05,1.073505735735249544e+00,-1.893553243969964495e+00
3.986720557798853433e-05,9.359785519921676178e-01,-1.637047175742156746e+00,3.986698474313390647e-05,9.359672371780296540e-01,-1.637030664456230911e+00,3.731418904585855268e-05,1.081481987951399937e+00,-1.906454671683075475e+00,3.731383656301827373e-05,1.081469255231640281e+00,-1.906437156114867859e+00
4.037312664512052575e-05,9.453697967872731756e-01,-1.654429487626513318e+00,4.037289621109124585e-05,9.453578293575122249e-01,-1.654412089916345252e+00,3.753986549867930467e-05,1.088573895418011750e+00,-1.918811231809795403e+00,3.753950160789301996e-05,1.088560305666248285e+00,-1.918792576912787817e+00
4.091069587659115211e-05,9.545790155831966883e-01,-1.672471490004211025e+00,4.091045508747676279e-05,9.545663672832760405e-01,-1.672453128346295559e+00,3.781384864047999050e-05,1.094843782692167977e+00,-1.930751919163509633e+00,3.781347309355397507e-05,1.094829322371244196e+00,-1.930732061881867745e+00
4.142269643795885436e-05,9.636594922210270919e-01,-1.691304037825690054e+00,4.142244516866547098e-05,9.636461586830052939e-01,-1.691284616944777497e+00,3.812923191090346553e-05,1.100324281572080842e+00,-1.942375591052784678e+00,3.812884446085681008e-05,1.100308999526268039e+00,-1.942354503410040456e+00
4.173567390443923004e-05,9.726661541328432969e-01,-1.711044113410943091e+00,4.173541435847681689e-05,9.726521944447104051e-01,-1.711023560766189000e+00,3.838680144642981181e-05,1.105060066241705163e+00,-1.953782365893865114e+00,3.838640309544043733e-05,1.105044129187544799e+00,-1.953760116223419052e+00
