FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
2.282339610403158855e-05,7.228817320161637916e-01,-1.304305877133091762e+00,2.282342132782661930e-05,7.228817339504001183e-01,-1.304305877831080984e+00,2.230586263615929276e-05,7.784515208371713957e-01,-1.410848575233374813e+00,2.230585575843633969e-05,7.784515223158617880e-01,-1.410848572664988643e+00
2.040561239013868235e-05,7.273448719579188593e-01,-1.317304236823181762e+00,2.040559246372693151e-05,7.273448742847326010e-01,-1.317304237669849165e+00,1.980728798717304779e-05,7.846794062279101034e-01,-1.427406583307294863e+00,1.980732233116202796e-05,7.846794079877491557e-01,-1.427406580217839061e+00
3.573263892243786123e-05,7.321381622519730348e-01,-1.333268363144769264e+00,3.573267148396522209e-05,7.321381643784374837e-01,-1.333268363934885015e+00,3.521670745591010717e-05,7.903862029985034843e-01,-1.445387698464560833e+00,3.521671688350861345e-05,7.903862045983052198e-01,-1.445387695631979108e+00
7.246650350563698501e-05,7.370158883070987432e-01,-1.352619254977846630e+00,7.246653838866108015e-05,7.370158893629560337e-01,-1.352619255371753981e+00,7.225551049434723926e-05,7.948594024171720118e-01,-1.464340057265461237e+00,7.225553651938891229e-05,7.948594031818000394e-01,-1.464340055884127079e+00
1.309117081883655288e-04,7.416203549951281282e-01,-1.375799926968781728e+00,1.309117427728637172e-04,7.416203540466695943e-01,-1.375799926527599082e+00,1.312249613110621279e-04,7.971985753467523139e-01,-1.483672489279658890e+00,1.312250062218111300e-04,7.971985744947962527e-01,-1.483672490713048964e+00
2.071050188055272208e-04,7.454321359290826399e-01,-1.402949156083644677e+00,2.071050402697852176e-04,7.454321325137818199e-01,-1.402949154465979786e+00,2.080701613907780256e-04,7.964525597971151560e-01,-1.502660316228050519e+00,2.080701738682287931e-04,7.964525568717566451e-01,-1.502660321246455766e+00
2.868306187910331330e-04,7.478339191888473403e-01,-1.434329088628256255e+00,2.868305673053475721e-04,7.478339141496631592e-01,-1.434329086023923505e+00,2.882857139495072023e-04,7.914861039569585088e-01,-1.520458263235451524e+00,2.882856669093250687e-04,7.914860994734874700e-01,-1.520458270852532712e+00
3.375593951063578669e-04,7.479567809105522880e-01,-1.469928767880703591e+00,3.375592741991585211e-04,7.479567763364614041e-01,-1.469928765165203766e+00,3.388319886331098347e-04,7.810249585361594971e-01,-1.536030727260868201e+00,3.388318725684275555e-04,7.810249540566210902e-01,-1.536030734623035521e+00
3.141970861615448049e-04,7.448228613486977956e-01,-1.509650804195585394e+00,3.141969909936399982e-04,7.448228607176000660e-01,-1.509650803652871742e+00,3.144234576232820774e-04,7.638445725238270922e-01,-1.548346369219609553e+00,3.144233645662448495e-04,7.638445716237075578e-01,-1.548346370539569028e+00
1.848958741242131144e-04,7.371439930797621942e-01,-1.553026935326292435e+00,1.848959100857359365e-04,7.371439969965472017e-01,-1.553026938267247248e+00,1.838676282806472005e-04,7.385808701290341727e-01,-1.556019427302816283e+00,1.838676633385493927e-04,7.385808746159376881e-01,-1.556019420311929080e+00
-3.288588196388807296e-06,7.234400180756828114e-01,-1.599150064422828699e+00,-3.288512951241064745e-06,7.234400212788756335e-01,-1.599150067486063032e+00,-4.261033527861653281e-06,7.040845177888931383e-01,-1.557619414242720879e+00,-4.260955007047340142e-06,7.040845223826335264e-01,-1.557619407581449789e+00
-1.019343155036315113e-04,7.020362750202892022e-01,-1.646501884343207101e+00,-1.019343048965223804e-04,7.020362737105035889e-01,-1.646501882965198504e+00,-1.016097187045508923e-04,6.595038121426963773e-01,-1.551650953998730209e+00,-1.016097106529432125e-04,6.595038101678577513e-01,-1.551650956790638247e+00
-8.030794743431911092e-05,6.711481543603592392e-01,-1.692841609080526499e+00,-8.030794288204800744e-05,6.711481521557409735e-01,-1.692841605829693785e+00,-7.950586710573793862e-05,6.043851561555410035e-01,-1.536594145151905844e+00,-7.950586069165769350e-05,6.043851514126296065e-01,-1.536594151245384676e+00
-1.993393070494125716e-05,6.291214383307643931e-01,-1.734920753360171597e+00,-1.993391488770150693e-05,6.291214388031841631e-01,-1.734920754490223205e+00,-2.007146992631474091e-05,5.388979802866672442e-01,-1.511010777983254449e+00,-2.007145427216721717e-05,5.388979820100342488e-01,-1.511010775999829470e+00
-9.694896509624635196e-06,5.750388985509743422e-01,-1.768169166149913263e+00,-9.694879518222226453e-06,5.750388990742355544e-01,-1.768169168090069299e+00,-9.913101408730425342e-06,4.643000309038354256e-01,-1.473932953326961615e+00,-9.913079355118169328e-06,4.643000339095758044e-01,-1.473932950144918541e+00
-5.536795624935650682e-05,5.099574630308297829e-01,-1.785921622640522122e+00,-5.536792775113149353e-05,5.099574617950040079e-01,-1.785921612636305333e+00,-5.296727244887591531e-05,3.839290454899433880e-01,-1.425612125065723212e+00,-5.296725552216328638e-05,3.839290293143527433e-01,-1.425612140684541451e+00
2.992056648358488467e-06,4.394100986012773880e-01,-1.777594515383597695e+00,2.992132169715846840e-06,4.394101003771750391e-01,-1.777594516368049549e+00,2.650724193587772122e-06,3.057177012729744292e-01,-1.369520430085320983e+00,2.650867761429920199e-06,3.057177010056316147e-01,-1.369520429055407496e+00
3.077334565445145171e-04,3.767852849504637613e-01,-1.724672525506720122e+00,3.077334194267884694e-04,3.767852794516030057e-01,-1.724672543139525116e+00,2.873231248331563716e-04,2.473030744409232817e-01,-1.316764937602874941e+00,2.873230134784312889e-04,2.473031134383255059e-01,-1.316764909552267770e+00
-1.443271285295693413e-04,3.404142860917660496e-01,-1.589417953649378212e+00,-1.443269276570987745e-04,3.404142889955092954e-01,-1.589417939012123693e+00,-1.378263190574993517e-04,2.419632997466167890e-01,-1.290477931695966030e+00,-1.378260357774427672e-04,2.419632704095836806e-01,-1.290477954558520546e+00
-5.045145041588920036e-04,3.247450861701194902e-01,-1.278301055946394982e+00,-5.045148605069357415e-04,3.247450882211295187e-01,-1.278301063215728561e+00,-5.071807867316852026e-04,3.429348939802661644e-01,-1.327325852367813752e+00,-5.071811538441711210e-04,3.429349076869931956e-01,-1.327325838886294962e+00
