t,base_tx,base_ty,base_tz,quat_x,quat_y,quat_z,quat_w,FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
3.600000000000000422e-01,3.061278929056300557e-02,-8.775622072648855097e-06,3.843541651210058419e-01,-2.698706432463618453e-05,-1.718394710713608275e-02,-7.532930029811808124e-07,9.998523447154334942e-01,8.023631090693325064e-05,7.195366787013620646e-01,-1.282884249609570482e+00,8.023631319570782145e-05,7.195366785989297798e-01,-1.282884249573583268e+00,8.026732494869727246e-05,7.723769542140377364e-01,-1.383631354243414657e+00,8.026732550491892648e-05,7.723769541344556178e-01,-1.383631354379677214e+00
3.800000000000000600e-01,3.096051535178879002e-02,-1.004306909788534896e-05,3.854945700163631139e-01,-3.077760356732132599e-05,-1.619342852012207665e-02,-8.027561580090463740e-07,9.998688773658566120e-01,9.149579623544354954e-05,7.154741155807238240e-01,-1.276809685045314557e+00,9.149579808305540254e-05,7.154741153815306065e-01,-1.276809684977279202e+00,9.155325972652528959e-05,7.655210466978982220e-01,-1.372278993508780243e+00,9.155325919782747652e-05,7.655210465457379376e-01,-1.372278993769657562e+00
4.000000000000000777e-01,3.120445963654715910e-02,-1.128157414541470588e-05,3.863394920847143532e-01,-3.448444657809322773e-05,-1.539957528320956906e-02,-8.484568293569755773e-07,9.998814189148630405e-01,1.025054995895043368e-04,7.123904423336948621e-01,-1.272479382436678907e+00,1.025054987596434714e-04,7.123904420300266604e-01,-1.272479382334585685e+00,1.025911626200775407e-04,7.601615643252710441e-01,-1.363648396459763212e+00,1.025911617794245134e-04,7.601615640951130404e-01,-1.363648396854047373e+00
4.200000000000000955e-01,3.134434907170335211e-02,-1.236039138285691669e-05,3.869135558507812434e-01,-3.771645657328751472e-05,-1.481946401248055226e-02,-8.866022388587628482e-07,9.998901850018658832e-01,1.121034749098096461e-04,7.102029618466825234e-01,-1.269663247010720974e+00,1.121034716638631115e-04,7.102029614391690560e-01,-1.269663246875227136e+00,1.122165982745298768e-04,7.562882632034018116e-01,-1.357649514266228374e+00,1.122165961930803892e-04,7.562882628963352172e-01,-1.357649514792048207e+00
4.400000000000001132e-01,3.137828491351701832e-02,-1.313213775425186055e-05,3.872359857768939984e-01,-4.003244801326384249e-05,-1.446035757196377676e-02,-9.129562369787999817e-07,9.998954427616222329e-01,1.189793860782572551e-04,7.088377208722260736e-01,-1.268197007403130794e+00,1.189793813169368346e-04,7.088377203726021758e-01,-1.268197007238543117e+00,1.191158407626064680e-04,7.538636503260673916e-01,-1.354190132279650349e+00,1.191158370853417442e-04,7.538636499519832945e-01,-1.354190132920787937e+00
4.600000000000001310e-01,3.130302685687490899e-02,-1.345160370437933606e-05,3.873206943659501800e-01,-4.099606635361846682e-05,-1.432409721044694724e-02,-9.228861522874802741e-07,9.998974040158202792e-01,1.218379020244115776e-04,7.082328657852493548e-01,-1.267970196442812059e+00,1.218378962740607798e-04,7.082328652207188213e-01,-1.267970196258647375e+00,1.219888728360354343e-04,7.528398435782590603e-01,-1.353189048768957736e+00,1.219888680217887767e-04,7.528398431593015250e-01,-1.353189049489065932e+00
4.800000000000001488e-01,3.111426622666687777e-02,-1.319782699314508749e-05,3.871759733745236964e-01,-4.024045506052070629e-05,-1.440804116442867717e-02,-9.113934678841507653e-07,9.998961979774096953e-01,1.195912890448727270e-04,7.083416720692199409e-01,-1.268926803868156927e+00,1.195912834279427644e-04,7.083416714898539412e-01,-1.268926803681688753e+00,1.197413889321205770e-04,7.531645323624284183e-01,-1.354582217328863081e+00,1.197413837968616733e-04,7.531645319385006365e-01,-1.354582218061864074e+00
5.000000000000001110e-01,3.080673749877357523e-02,-1.229839637534197086e-05,3.868040318277256584e-01,-3.754021792397698988e-05,-1.470391029057264813e-02,-8.734758657531394435e-07,9.998918909622859230e-01,1.115735464310551591e-04,7.091344634311272932e-01,-1.271072800885478582e+00,1.115735426231298028e-04,7.091344629199149985e-01,-1.271072800725136176e+00,1.116986431624600171e-04,7.547793672700947587e-01,-1.358323708312522138e+00,1.116986388171783685e-04,7.547793669059528199e-01,-1.358323708949776387e+00
5.200000000000001288e-01,3.037369476627052936e-02,-1.075591939318411548e-05,3.862012180191433663e-01,-3.289118423801170183e-05,-1.519687767113712430e-02,-8.053743961349079199e-07,9.998845202454981207e-01,9.777716333876712237e-05,7.105955968625103925e-01,-1.274476929928896940e+00,9.777716203110234405e-05,7.105955965440793332e-01,-1.274476929837250916e+00,9.784309405442159107e-05,7.576144186358633181e-01,-1.364382099097715573e+00,9.784309222145791927e-05,7.576144184267152859e-01,-1.364382099477016386e+00
5.400000000000001465e-01,2.980629741671123739e-02,-8.677349421905038968e-06,3.853586678496047635e-01,-2.660121912904199058e-05,-1.586351740146433806e-02,-7.071271551518577702e-07,9.998741661366836730e-01,7.912174799026169239e-05,7.127174617371935250e-01,-1.279270771242462024e+00,7.912174868744093164e-05,7.127174617775435816e-01,-1.279270771276285634e+00,7.908590764611118950e-05,7.615763903780901067e-01,-1.372730158836245051e+00,7.908590972131988742e-05,7.615763904478515256e-01,-1.372730158742543782e+00
