FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
-2.777141688726659369e-03,1.208791714631762604e+00,-2.259866535445596014e+00,-6.748364061222742773e-03,1.208747355503525522e+00,-2.249980262542613296e+00,1.590292852207672580e-02,1.221487079050932678e+00,-2.273526696664958546e+00,1.673964372986900921e-03,1.218074018382369061e+00,-2.266975086603042921e+00
-2.292285843361061351e-04,1.211435244148802326e+00,-2.281090632769598336e+00,-6.974743123916681865e-03,1.212144893992674666e+00,-2.255757162556016215e+00,1.584077186484588243e-02,1.235684779853095883e+00,-2.290715300957803624e+00,3.534171550528935387e-03,1.218927526365378711e+00,-2.270250990840243066e+00
-2.143883122086766117e-03,1.219955466363442431e+00,-2.294417523233665435e+00,-7.286645463675334687e-03,1.222042359701143610e+00,-2.277580196113284217e+00,7.776824630397052157e-03,1.240268173050576239e+00,-2.299904889478642911e+00,6.386424246337987255e-03,1.228335735621024494e+00,-2.286679036454093428e+00
-8.661201704967608911e-03,1.224098154395389271e+00,-2.291112587895562047e+00,-2.017774860842390383e-03,1.231296539021190961e+00,-2.301277695314182470e+00,-5.896597668340530438e-03,1.232396737715394153e+00,-2.293534722209064736e+00,1.257431226632632973e-02,1.242064131301238827e+00,-2.304297353677381643e+00
-1.280592072515038954e-02,1.218591913295876461e+00,-2.276937924091422705e+00,5.041409356124429593e-03,1.234069628806791386e+00,-2.307130246471441382e+00,-1.407555672999683677e-02,1.216634527921951259e+00,-2.278710466997822426e+00,1.597635028808334218e-02,1.248299109338905755e+00,-2.307904301398006286e+00
-6.503562045967646414e-03,1.211800506698916147e+00,-2.271813175553615061e+00,-1.052223458780224448e-03,1.230372555036639337e+00,-2.286111593484030813e+00,-4.479016307358986079e-03,1.206644469393521213e+00,-2.276138537617042878e+00,2.460441081244009627e-03,1.235015857211251955e+00,-2.292407425191572035e+00
6.144265030855488620e-03,1.220728961660631384e+00,-2.290632599959689930e+00,-2.710043094827314925e-02,1.225953086754520527e+00,-2.258030727824278827e+00,1.728646966896596124e-02,1.218525158892719285e+00,-2.298481117132850304e+00,-2.750848095284093298e-02,1.208610249646850043e+00,-2.274163954817011835e+00
2.210535364142821382e-03,1.246151066972113863e+00,-2.305315809137438610e+00,-3.656178783588798220e-02,1.225119560541997110e+00,-2.271918625381406542e+00,1.738019991088472424e-02,1.248202450476231462e+00,-2.311171954107484439e+00,-2.376391917140429147e-02,1.209189021308040290e+00,-2.285450890102047161e+00
-3.431415725923606802e-02,1.239967976338808064e+00,-2.221255721864567878e+00,5.491112622016162265e-02,1.219670982035464091e+00,-2.361139294800395305e+00,-3.156980098594572293e-02,1.242425747343185671e+00,-2.212732933436228677e+00,1.072632925187745195e-01,1.284077006777809782e+00,-2.335172379116701169e+00
-6.632603757613660111e-02,1.115504016143281651e+00,-1.947052175710619615e+00,2.264181418066665008e-01,1.188386412256183355e+00,-2.438949418831617422e+00,-9.173400256064172253e-02,1.112170879410471880e+00,-1.916679338324640325e+00,3.044824892189492149e-01,1.367005251563124135e+00,-2.340350985783781645e+00
-1.250520099106871008e-01,8.810306869063276869e-01,-1.633348515259440026e+00,-8.829534375999127660e-02,1.099112351472053106e+00,-2.125026694531322757e+00,-1.858781358735198119e-01,8.628940213530834624e-01,-1.602869467681448112e+00,-1.720846372130191981e-01,1.044419964100123943e+00,-2.026490511788595406e+00
-3.025920014774058919e-01,9.900204594108938938e-01,-1.808590599200120996e+00,-2.932120033344236543e-01,1.196536031336827177e+00,-2.286784227092229838e+00,-3.773345791572484398e-01,9.816367695004450944e-01,-1.797593311349868106e+00,-3.988189555549628285e-01,1.138072157955084540e+00,-2.186542515886965798e+00
-3.865660500998558957e-01,1.053490502243114690e+00,-1.916547341126804138e+00,-4.052333897708295662e-01,1.240927604388190275e+00,-2.349450183963991190e+00,-4.609682852056239954e-01,1.044182468630089566e+00,-1.904011663404916233e+00,-5.082508146178541519e-01,1.180093969873778459e+00,-2.247947869650266828e+00
-3.576718466457148859e-01,1.092689002350097027e+00,-1.977071372298319973e+00,-3.794585950389254281e-01,1.250494971424701562e+00,-2.339115597385179601e+00,-4.248254406842016939e-01,1.084652049908015892e+00,-1.966186969792857120e+00,-4.679232757708465806e-01,1.196096699061873103e+00,-2.250117041468557399e+00
-2.790568770907572160e-01,1.113354296988563030e+00,-1.998253514246543627e+00,-2.920889805097118264e-01,1.237701099920766046e+00,-2.285874571805763367e+00,-3.376728030241988865e-01,1.112431744616702023e+00,-1.998696706230997933e+00,-3.650804074279953571e-01,1.196789574901403919e+00,-2.219750626943582272e+00
-2.023031223014975510e-01,1.118311737837902609e+00,-1.989306213441039750e+00,-2.085375566055646668e-01,1.213174350234587529e+00,-2.212674169043712169e+00,-2.520031273913197478e-01,1.128057861475300072e+00,-2.006868565467510912e+00,-2.672536091102022393e-01,1.189170647966307115e+00,-2.174318743011044663e+00
-1.475782552406614545e-01,1.110115302775922297e+00,-1.958340577150046169e+00,-1.508311626327633603e-01,1.183478299551803836e+00,-2.133078051716528201e+00,-1.881875136046220476e-01,1.131349286687973965e+00,-1.994538925362762116e+00,-1.968738429434228332e-01,1.176924794199938784e+00,-2.123286347072589564e+00
-1.151534673491920735e-01,1.092090218732919560e+00,-1.912363648946851402e+00,-1.174612364762321198e-01,1.151689316016579978e+00,-2.053096650693806868e+00,-1.470493424420259154e-01,1.124306853763680891e+00,-1.966821312742198735e+00,-1.526316085341197226e-01,1.161667368321300353e+00,-2.070613340679872127e+00
-9.800527558729854594e-02,1.067577430615312295e+00,-1.857337574649807310e+00,-1.000999863796998984e-01,1.118907407424395650e+00,-1.974808737149474025e+00,-1.220366727884609481e-01,1.109724412189851073e+00,-1.928868683467927836e+00,-1.261448178971497636e-01,1.143817189366670206e+00,-2.017384804844939428e+00
-8.868284797203609959e-02,1.039318635210500386e+00,-1.797908777796593416e+00,-9.073529865946379502e-02,1.085467904935946581e+00,-1.898754181456014933e+00,-1.059075637751403787e-01,1.090138889955001966e+00,-1.884914634212038642e+00,-1.092150399195062210e-01,1.123432652922449648e+00,-1.963700403243208603e+00
-8.189250777606738030e-02,1.009306007184486598e+00,-1.737400827122126401e+00,-8.387916428325391249e-02,1.051567550662847239e+00,-1.825126326256837572e+00,-9.339711457305054088e-02,1.067488887574387979e+00,-1.838047404009146346e+00,-9.615901302116058869e-02,1.100644381731765709e+00,-1.909601148863188769e+00
-7.480160332078797381e-02,9.788752952116527295e-01,-1.678038785033646896e+00,-7.665508180735441934e-02,1.017494500957563330e+00,-1.754206703516617338e+00,-8.159271371881328394e-02,1.043116553324070273e+00,-1.790349488215270624e+00,-8.390711556278088179e-02,1.075793650326935635e+00,-1.855374354603783305e+00
-6.641923257300647032e-02,9.488841761311459511e-01,-1.621235009766048174e+00,-6.808894697754269698e-02,9.836493640887122858e-01,-1.686440357465870177e+00,-6.938522788146547771e-02,1.017917822832358432e+00,-1.743165412479014131e+00,-7.131033219405130685e-02,1.049393563169698895e+00,-1.801547611975640173e+00
-5.683276040018785114e-02,9.198789896675749755e-01,-1.567845487095044010e+00,-5.830321403752860426e-02,9.504932361354954118e-01,-1.622372284832073630e+00,-5.674790212274193058e-02,9.925050963927287695e-01,-1.697358319360945611e+00,-5.834534851805744243e-02,1.022042293316771211e+00,-1.748784333958106396e+00
-4.661381928908205075e-02,8.922172989106191832e-01,-1.518371450613458684e+00,-4.790070742097538026e-02,9.184921576533132681e-01,-1.562562794090774920e+00,-4.415327934734943061e-02,9.673248025124211447e-01,-1.653501892081417068e+00,-4.549439667730412196e-02,9.943501888144088419e-01,-1.697783039429763274e+00
-3.644751294768476535e-02,8.661427560800778469e-01,-1.473095295345272282e+00,-3.758496586219242652e-02,8.880766420017579543e-01,-1.507508237969894527e+00,-3.218799431551298829e-02,9.427246857853799344e-01,-1.612000654243422426e+00,-3.334532176799814840e-02,9.669006364596731684e-01,-1.649208676404161578e+00
-2.692395774118919172e-02,8.418322205934052338e-01,-1.432161288538877253e+00,-2.795146219867625237e-02,8.596109689898836503e-01,-1.457596546040541563e+00,-2.135473224006766840e-02,9.190009160421569456e-01,-1.573166965811889639e+00,-2.239229147907046552e-02,9.402129288047245126e-01,-1.603642471732897201e+00
-1.846671231620328549e-02,8.194164000121229030e-01,-1.395609957891826181e+00,-1.942023889132246314e-02,8.333799561313118831e-01,-1.413079542372962738e+00,-1.200263615133357470e-02,8.964215218595472656e-01,-1.537257799245120182e+00,-1.297027971593923100e-02,9.147332685104250238e-01,-1.561563027409204718e+00
-1.132201660754987918e-02,7.989856543120300580e-01,-1.363404156743659001e+00,-1.222975748698245171e-02,8.095822475486107450e-01,-1.374060531109513539e+00,-4.308222854706810975e-03,8.752234839732780936e-01,-1.504483700814714053e+00,-5.240370253474197632e-03,8.908296506007301607e-01,-1.523335836588012304e+00
-5.591534551605779717e-03,7.805905495805538497e-01,-1.335433922514546845e+00,-6.473153295167127438e-03,7.883319011414727795e-01,-1.340501656905158656e+00,1.687307318917041950e-03,8.556118216777404140e-01,-1.475008715495084832e+00,7.696964829015592868e-04,8.687913521413428430e-01,-1.489214926538826145e+00
-1.267092645195700730e-03,7.642407353355228361e-01,-1.311524044763616281e+00,-2.134884162243033331e-03,7.696630066392552427e-01,-1.312233219000611850e+00,6.047027687517572345e-03,8.377523390403269765e-01,-1.448944896260432325e+00,5.133152524411360891e-03,8.488322311082460159e-01,-1.459346804247266149e+00
