t,base_tx,base_ty,base_tz,quat_x,quat_y,quat_z,quat_w,FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
1.350000000000000533e+00,6.289216079619729394e-01,2.086620689702075454e-02,3.256259923820509217e-01,5.080484303894122755e-02,1.240252301409909691e-01,-5.173535892895877314e-02,9.896262238081379170e-01,-5.828544607736431404e-02,5.999875112734381899e-01,-1.679741790275593116e+00,-8.428862889332322528e-02,-6.544677507769059988e-01,-2.069736864045747193e+00,1.830319426392033322e-01,5.979621350360855292e-01,-1.635443272449435881e+00,4.752531296502889718e-02,5.474470644902125205e-01,-8.633621602767150849e-01
1.400000000000000577e+00,6.708565680472092785e-01,1.489648010603064621e-02,3.238914204472828073e-01,1.272028043286474973e-02,1.304043144165820678e-01,-2.850360443260867988e-02,9.909694514875823090e-01,1.942425492667212428e-01,-2.239509333134489730e-02,-2.160163336661105937e+00,7.047930460338122649e-03,1.176663697952778781e-01,-1.601591750655220858e+00,-9.621827590873167912e-02,2.992561864032232677e-01,-1.046575112164346733e+00,-8.203235688122768876e-02,1.238402026949807722e+00,-1.361434943975208034e+00
1.450000000000000622e+00,7.087705835718729475e-01,9.853272866719270731e-03,3.235328493870711086e-01,-1.487902735209251093e-02,1.270276589525318467e-01,1.890407677043127706e-03,9.917857706001379503e-01,-7.115034676180924389e-02,-6.037169634428434239e-01,-2.244989788830598965e+00,6.866070593353887017e-03,3.171178077398250639e-01,-1.658031540342880472e+00,-3.157952716443417941e-03,3.824278087663028347e-01,-1.029071678789520439e+00,1.618808265267805413e-01,1.684939609400428306e+00,-1.524087641364500367e+00
1.500000000000000666e+00,7.473405020200973858e-01,5.686076057739206623e-03,3.251034896232161131e-01,-3.836143278268586143e-02,1.181655325213893937e-01,5.502160253639316878e-03,9.922373877411287957e-01,-1.063804247804828185e-01,-8.433661591638974553e-01,-2.194226568972216462e+00,6.898051941312578761e-02,4.808911906370537115e-01,-1.670345273406052211e+00,5.726180325593383663e-02,4.821180805959200955e-01,-9.932985073380511398e-01,7.743129948638557969e-02,1.628233614682299102e+00,-1.566509163399062210e+00
1.550000000000000711e+00,7.877287991957467872e-01,1.500503134996201970e-03,3.260617640308447474e-01,-2.371891812235486438e-02,1.211979961864681626e-01,-1.745442110855750795e-02,9.921914139052278037e-01,1.002227573421363011e-01,-6.903792150520710047e-01,-2.026054717496055702e+00,9.041260682081125877e-02,6.138199470315925943e-01,-1.714663907182613967e+00,9.206910682095868076e-03,5.197941373156907963e-01,-8.474953420283295458e-01,-2.196054989657287571e-01,1.094874958013311472e+00,-1.477177175058687508e+00
1.600000000000000755e+00,8.298895518901505675e-01,-6.502388835893210990e-04,3.268108295029585331e-01,-3.145441059584515309e-02,1.234746142051409701e-01,-4.627025300340401742e-02,9.907692483055580146e-01,1.582934301953606640e-02,8.981732313742218921e-02,-1.568820448919697075e+00,-1.114580810488198098e-01,-1.135813086750477180e-01,-2.170782971574230391e+00,1.274035444726221988e-01,1.410817461624040092e+00,-1.227161557919762336e+00,1.204323987965916359e-01,3.058827937341649927e-01,-1.001551026760139962e+00
1.650000000000000799e+00,8.658290599454639969e-01,-2.588481658174518907e-03,3.245320559048999742e-01,-4.068914972765895477e-03,1.157776323637012134e-01,-7.124470829760860824e-02,9.907084209366491256e-01,1.003965022914272975e-02,2.826169416733790296e-01,-1.636509263261157754e+00,1.153566150882602559e-01,-6.513878616511363795e-01,-2.255727398151879726e+00,-1.026841174742541551e-01,1.921035932707547245e+00,-1.337531587906819031e+00,3.663440465246508432e-02,4.076045335162251648e-01,-1.017891126900987819e+00
1.700000000000000844e+00,9.018176666978965361e-01,-4.872801715146260308e-03,3.257505048870520392e-01,1.221158515465122635e-02,1.101494742516664904e-01,-6.736270615414170770e-02,9.915544545458322423e-01,-4.633004876398987698e-02,4.294029773655378968e-01,-1.674055070447641791e+00,1.254456367904543124e-01,-8.406162721673914318e-01,-2.196810389606852265e+00,-5.773070686185039629e-02,1.860335309976874907e+00,-1.415648240226665688e+00,2.315909646871749418e-03,4.924537744817472085e-01,-9.738539043053767719e-01
1.750000000000000888e+00,9.398481327721286416e-01,-7.441937296851821801e-03,3.284048550133977784e-01,5.992025048125303871e-03,1.109462428540897994e-01,-4.191623580173765851e-02,9.929239930672423275e-01,-8.621936258039805678e-02,5.533021661404322611e-01,-1.708378033424188924e+00,-8.810194492723227855e-02,-6.147507605462176894e-01,-2.019171153634895521e+00,2.139395590127662894e-01,1.251677080083303473e+00,-1.423166461167977515e+00,4.332032587530738887e-02,5.344934396829599255e-01,-8.381755753517490248e-01
1.800000000000000933e+00,9.776810026688694810e-01,-1.185076997821088267e-02,3.299245974190246344e-01,-5.878857971063687279e-03,1.159966273561880840e-01,-9.976434427437489219e-03,9.931821042623858453e-01,1.398963297130627337e-01,-2.509078646955681391e-02,-2.156779714809116566e+00,4.459307104231511470e-02,1.594929434724652317e-01,-1.544555023790181281e+00,-8.336093139962894027e-02,4.048521091643594860e-01,-1.048405837051251455e+00,-9.333215170440038733e-02,1.228185573129119801e+00,-1.333833291389389775e+00
