FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
-1.466940821788025734e-02,1.733911535557658423e-01,-1.543277378431248570e+00,-1.228514520466627430e-01,-1.132375833524402881e-01,-2.100331771567971462e+00,1.110988768465826088e-01,1.431686540932525897e+00,-1.388872478264058019e+00,1.203220822863913658e-01,3.544048937946100430e-01,-1.139492705937588113e+00
-3.689115985582539642e-02,3.513676240578201826e-01,-1.576770680766677035e+00,1.029084144379286414e-01,-6.318658072951164328e-01,-2.197337780468466839e+00,-1.127355275041185545e-01,1.877590446145098735e+00,-1.572569799839971250e+00,1.560285357345011885e-02,4.778395393678961378e-01,-1.197420509446276649e+00
-7.841721638200972733e-02,4.825844605330593673e-01,-1.601902025546399155e+00,8.453031849684157495e-02,-7.912647313703170537e-01,-2.150078835556892720e+00,-6.947913620896742359e-02,1.786855845814889321e+00,-1.677948892256513114e+00,-2.543857156493095628e-02,5.763653620093431851e-01,-1.194381450036057668e+00
-8.769734651991775709e-02,5.925127745222189546e-01,-1.631702654371600669e+00,-1.519556561314111265e-01,-5.311328145295390879e-01,-1.971919580529261973e+00,2.005716287250939867e-01,1.184448775333312165e+00,-1.650445321715249491e+00,1.652897724871073282e-02,6.445522503520377811e-01,-1.124659942500395804e+00
1.289363716769087176e-01,2.611820017031985658e-02,-2.112806056549385580e+00,1.817670877643937088e-02,2.058126840791049128e-01,-1.487061752268161285e+00,-1.032304275259104537e-01,3.904439006130607237e-01,-1.217425026565100765e+00,-1.432671969288825675e-01,1.004261083063813453e+00,-1.749161238207391555e+00
-9.337948695135049604e-02,-4.466901318349220662e-01,-2.202693759315057509e+00,1.473591389929699083e-02,3.600897047605295942e-01,-1.510753353879905392e+00,-2.077113866708565210e-02,4.953181973101482005e-01,-1.267246042943988016e+00,9.161224192919042997e-02,1.197795791796050890e+00,-2.001735174815274743e+00
-1.155970162163331705e-01,-6.016324284969153391e-01,-2.147930686805480605e+00,3.680294558653830067e-02,4.868935906757914100e-01,-1.505073408111278432e+00,1.443750089357903089e-02,6.275940576642020652e-01,-1.317356007547498598e+00,7.265222344373828411e-02,1.086263120409126426e+00,-2.063266647968648115e+00
8.205564741469659196e-02,-4.133139531927771393e-01,-1.964438636202341604e+00,2.007231312436258235e-03,6.032944409095005733e-01,-1.507745129722629862e+00,-6.048724353582467239e-02,7.699501397453510920e-01,-1.340370787852158463e+00,-1.923067947556366675e-01,7.589991981993721160e-01,-1.918542371145593783e+00
-9.696400634641139105e-03,3.260685461276428554e-01,-1.439611594525492144e+00,-1.798814394467188049e-01,-7.837623249509338696e-02,-1.944912506314381950e+00,1.341737393711174287e-01,4.484439903191575483e-01,-1.975454483816479589e+00,7.607458729607807779e-02,4.957493454404298672e-01,-1.370918366979061886e+00
-3.516090447032317601e-02,4.490552605055928015e-01,-1.413267738851047506e+00,6.615196402369320772e-02,-5.705118004105891316e-01,-2.050674883028170470e+00,-6.325973563820852519e-02,2.115790340930471802e-01,-2.159383317160902038e+00,-8.977522856026393799e-03,6.071371562012330969e-01,-1.414540943699654996e+00
-4.455877635976500384e-02,5.407932730105303731e-01,-1.378959432611136293e+00,8.209056670880517104e-02,-6.784055364361524232e-01,-2.013236037275692336e+00,-9.726760703458683932e-02,8.452193905005415953e-02,-2.150772880453504676e+00,-3.458519736018998703e-02,7.091198655269024265e-01,-1.428318754747418984e+00
-2.605110459255185681e-02,6.180721491956111535e-01,-1.339128874776840172e+00,-1.321351215507376997e-01,-3.350931997740421164e-01,-1.801953058757343351e+00,1.117396900487757222e-01,1.443600295391340715e-01,-1.916960820828857770e+00,1.189404847647206357e-03,8.197759951516756516e-01,-1.432092612661557407e+00
1.638537307246068497e-01,1.298000137641484864e-01,-1.844928287994958449e+00,1.541868603760629224e-02,4.433366761889506735e-01,-1.302082098423543277e+00,-4.923730031711179289e-02,5.078121828629191814e-01,-1.347887639928477821e+00,-1.908837354085136662e-01,4.137022773990544633e-01,-2.056856352175427727e+00
-3.218546905191822793e-02,-2.736012767400632928e-01,-2.019719057256260442e+00,-3.506594523489159169e-03,5.010270973289443486e-01,-1.290150281625305650e+00,-2.889801409179594896e-02,5.443167359301616104e-01,-1.346695534956163343e+00,7.104641385725524172e-02,2.526544554885241656e-01,-2.274181834753444598e+00
-1.188671679665187081e-01,-4.167150383895352195e-01,-2.066498336127970514e+00,-7.440242925869090286e-03,5.557640349922381429e-01,-1.293282999903071051e+00,-8.492528276225911124e-03,5.923439928328702031e-01,-1.371520392364827812e+00,1.304775211061178219e-01,2.320913291920956856e-01,-2.295755910918842346e+00
2.454174596246251269e-02,-1.738268739673705099e-01,-1.927367678835019804e+00,3.548717253277946203e-03,6.160873101514157124e-01,-1.346185823233291057e+00,1.337542661413915332e-03,6.625388529052508302e-01,-1.441774899203780658e+00,-1.122150458079599067e-01,3.677453974093253808e-01,-2.087767160136925426e+00
3.759468704914358406e-03,6.811033796230457904e-01,-1.407112500411596523e+00,3.765670187486430936e-03,6.801448915953034469e-01,-1.399127766290424235e+00,7.859370948813879099e-03,7.291379654456945358e-01,-1.507010499259492819e+00,7.856282122214100841e-03,7.311857658098381840e-01,-1.504855754819415914e+00
-9.654191142385498692e-03,7.017226178201178000e-01,-1.471171604492593321e+00,-9.632762143293742765e-03,7.066099167024395555e-01,-1.467827129842601108e+00,-6.940984381001984605e-04,7.244583253870392481e-01,-1.518720903247760434e+00,-6.629570044943864596e-04,7.352135734980980164e-01,-1.527130918203734478e+00
-1.214800060507913134e-09,7.000000001799711047e-01,-1.499999998005137947e+00,1.223918061084995118e-09,7.000000001812216599e-01,-1.499999997990236533e+00,-1.240003518194523862e-09,7.000000001834583152e-01,-1.499999997963877840e+00,1.230860538613524477e-09,7.000000001821875539e-01,-1.499999997978838318e+00
0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00
