FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
3.992499894257373061e-03,7.448375238642473972e-01,-1.301640893952702882e+00,-2.776310812593466362e-02,1.591591277478927868e-01,-1.765687099311407993e+00,2.216745427219552270e-02,2.564234081812136745e-01,-1.903315618732296599e+00,-3.760937596051226739e-02,4.977457505893821410e-01,-1.349119971181184985e+00
4.533667102461887144e-02,4.265190283680266869e-01,-1.920219378171502012e+00,-1.401341558087931469e-02,8.081593200228688323e-01,-1.264925348805531868e+00,3.547377832379382256e-02,2.605868602687159696e-01,-1.252274269389784145e+00,-5.319511603717017728e-02,8.757527644789609989e-01,-2.105145004095272832e+00
-5.541911461915643294e-02,1.996003310474228076e-01,-2.182119489629661846e+00,-1.186891524638788477e-02,7.544807330075490315e-01,-1.328340593042326212e+00,6.253573199321291361e-03,2.069349760863977428e-01,-1.235968455298254609e+00,5.442043423371298316e-02,1.095341377437058616e+00,-2.407547045245567841e+00
-1.301010810244890292e-02,4.541764506977188920e-02,-2.168136003124448763e+00,4.178049073051386814e-02,6.670271199711854671e-01,-1.341733702180012200e+00,4.517167340827974234e-03,1.831868252930529406e-01,-1.258463822518233632e+00,1.918292572908713786e-02,1.183961629910822211e+00,-2.369718990719900109e+00
5.358634450068850558e-02,6.959607696208541805e-02,-1.933126036133334003e+00,4.017214744459790543e-02,5.470944922340726935e-01,-1.358374366154373458e+00,-9.842298276668262624e-02,1.426508511920478450e-01,-1.231066673688177238e+00,-4.912840063401525958e-02,1.199753103866655124e+00,-2.044407122576935354e+00
-2.110371123685942860e-02,4.855924324077530163e-01,-1.344085446824928143e+00,-5.223906870782632494e-02,5.153510461893381217e-02,-1.914417831020257976e+00,6.299129719491126933e-02,4.768499848433904176e-01,-1.926617146261623059e+00,7.596467915505188129e-02,8.387956614243293751e-01,-1.341066131441242204e+00
-2.168818382806213360e-04,4.432344903265054148e-01,-1.369990495658133911e+00,1.735619233776020467e-02,-8.361950823351742279e-02,-2.135582681723457110e+00,-1.937579106630465953e-02,7.233787706024402686e-01,-2.238140618415857652e+00,-2.313797714950420817e-02,7.083105484569716115e-01,-1.318035769177920757e+00
2.766327358376704723e-02,3.618873068978269436e-01,-1.406604183662727880e+00,1.633903354841277633e-02,-3.712008980077328903e-03,-2.179120990624863197e+00,-3.368528282527230577e-02,9.036188192505000272e-01,-2.262458299193475408e+00,8.135074177809764259e-03,5.965254196191203118e-01,-1.271432358954188491e+00
-5.193985737900984334e-02,2.394153198533630622e-01,-1.386178509441128304e+00,-3.877771103869899483e-02,2.015744492169085633e-01,-2.044182666580032226e+00,3.640548932382278724e-02,9.796115084138463658e-01,-1.968482588502245223e+00,-2.883404161874636960e-03,5.231165839879472479e-01,-1.261710902565016834e+00
5.721338188488408333e-02,-1.890630748895131587e-04,-1.940751960560018308e+00,2.500275182636707560e-02,7.604440114112090976e-01,-1.538618724343509436e+00,7.145160066644214679e-03,5.901647308779807144e-01,-1.291241829564833576e+00,-3.842963768458101947e-02,1.329271807170263164e+00,-1.868092744113885484e+00
-4.676681858360766386e-02,-7.480367362471856962e-02,-2.157927272580147271e+00,-2.020326765730530785e-02,6.546520598793016399e-01,-1.494513104806493464e+00,-6.767502280612654533e-04,5.050425785303398474e-01,-1.328559013469350791e+00,3.060519308487692075e-02,1.785197975224130928e+00,-2.023407130366290385e+00
-8.442759145565272710e-03,-3.975421536920871468e-02,-2.157623174970473734e+00,2.750582669534278393e-02,5.056829527582353823e-01,-1.386508507262852019e+00,2.887670893543560491e-02,4.442425740947040791e-01,-1.382792469922711875e+00,1.278926932285723642e-02,1.900147002764890569e+00,-1.900039970583628390e+00
