FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
-3.576747568940243094e-02,9.053567309517573936e-01,-1.467583550629642630e+00,-6.888121379507346209e-03,-1.221722488278101093e-01,-1.887964685439351697e+00,-3.496017202386402477e-03,1.666217520847480316e+00,-1.122279630320564658e+00,1.261205165991876459e-02,4.323873138605831556e-01,-1.310236757738896252e+00
-1.184037857141982501e-02,1.799130046098570690e-01,-1.813684432177556705e+00,5.762419659222823426e-03,8.817099639463342742e-01,-1.496735502947200480e+00,-1.935968289041334334e-02,3.250433948160988962e-01,-1.119609463678174821e+00,-1.413150466283315254e-02,1.263582320779012669e+00,-1.603849930790373524e+00
-1.209239319871930479e-02,-7.670499079458467651e-02,-1.879162639997551176e+00,-4.065976390897012467e-03,9.435906540104062046e-01,-1.460313543880853215e+00,1.530385950555910451e-03,4.428441291283949921e-01,-1.281780700314946841e+00,-8.143258883350469601e-03,1.978424726779399956e+00,-1.343099219584770854e+00
-9.544185276515571026e-03,-1.824445961107407366e-01,-1.858019804320489188e+00,-4.037069558658852586e-03,9.510066837030647369e-01,-1.463653989104855890e+00,-5.135865841899699136e-03,4.779403916907049021e-01,-1.332125380478589971e+00,-4.847730666759385298e-03,2.205726326542226445e+00,-1.161203131289197721e+00
-9.035786356473340941e-03,1.650461344791336396e-02,-1.827595177318478203e+00,-1.185347511261094014e-02,9.398835510884235855e-01,-1.476060200253889398e+00,4.011521221251240082e-03,4.148462027865453261e-01,-1.271427861770226375e+00,-3.364762139805292651e-03,1.595809966484401654e+00,-1.202430998775854576e+00
1.280836069712236458e-02,9.638048362813677050e-01,-1.420120689949912141e+00,-7.788805935734978859e-04,2.525610619980054872e-01,-1.810294639176914355e+00,-6.737139123733850918e-03,1.369210906538008476e+00,-1.107555987202281322e+00,-2.113655032072112722e-02,2.904190568538458916e-01,-1.147805283085982175e+00
-3.708122416817637157e-03,9.722793379918399648e-01,-1.434533367769652790e+00,-6.282125018798295334e-04,-3.715994931190235578e-02,-1.898413979666560447e+00,2.060280393917191238e-03,1.773971894332609711e+00,-1.092066272535239468e+00,-6.694529407480600755e-03,3.811958610447396811e-01,-1.263981784096330330e+00
-8.670316431414703401e-03,9.728121693211569943e-01,-1.445834820413008481e+00,1.638927618527593819e-03,-2.042952277836299346e-01,-1.909167104368579615e+00,3.043433144747142126e-03,2.045548792186116849e+00,-1.078701246250056478e+00,3.194986453143155297e-03,4.169124244270343005e-01,-1.318683851181829292e+00
-2.173030999245118694e-02,9.423972592641480794e-01,-1.497599343330756616e+00,1.862000448465093994e-03,-6.929614137463856183e-02,-1.917182315512905744e+00,1.037416746178021487e-02,1.606200493719316169e+00,-1.112647855371159622e+00,1.799711790676757073e-02,3.690767069490288321e-01,-1.268173053179409981e+00
-3.959139578027428413e-04,2.408279827249183436e-01,-1.827141185101955445e+00,1.429697162138490567e-02,8.901150868877409916e-01,-1.545268283052105618e+00,-1.234308155463744588e-02,3.802178769086346777e-01,-1.152483998103044360e+00,-6.442269219708502727e-04,1.338332327344198713e+00,-1.228337974661007692e+00
-1.575145122040258992e-03,-1.676273522610146824e-02,-1.878677279011418122e+00,2.150865034023798604e-03,9.504949050885772577e-01,-1.484788406836694108e+00,9.017232337819940449e-03,5.174259976506494496e-01,-1.325551524246622925e+00,-7.402413253055416080e-04,1.874792741597147705e+00,-1.086803510603739475e+00
4.490236564159775633e-04,-1.422655024408944757e-01,-1.851157372535720880e+00,2.127813299386455397e-03,9.578441140026606737e-01,-1.482252053146100534e+00,2.486930820628209093e-03,5.542081441760203786e-01,-1.371836938390113891e+00,2.853475681228093749e-03,2.084340288986127998e+00,-1.075422375809343745e+00
2.712013015398938298e-03,3.610662114282513213e-02,-1.805787534172053288e+00,-5.709934557640483979e-03,9.468579417001011800e-01,-1.495336665075980065e+00,1.213397522856917918e-02,4.892155196746186263e-01,-1.308802548295366019e+00,1.514212663766633694e-03,1.597344242967686290e+00,-1.163225568979100233e+00
2.531058268975732578e-02,9.825977717524237987e-01,-1.388499081759134057e+00,-1.259661823794095033e-03,2.753689615190848539e-01,-1.814440375087433610e+00,2.763904262591203309e-03,1.399345117829413843e+00,-1.127228276791790273e+00,-1.844361053803245803e-02,2.983137925283040892e-01,-1.190099965270179805e+00
7.596262646878157269e-03,9.897442385516274088e-01,-1.406142886111333867e+00,-5.599626473300443885e-03,-3.791749892478749398e-03,-1.893326652019870160e+00,3.222611813686989540e-03,1.687478234599865123e+00,-1.172753984200776145e+00,-3.313680227973271608e-03,3.790270585120290581e-01,-1.279393647481365193e+00
-3.418859066531002716e-03,9.942671650290437757e-01,-1.413141442961992622e+00,-3.645788407501291892e-03,-1.808807607092885461e-01,-1.898836515735624397e+00,2.673028300841395668e-03,1.837892935782348802e+00,-1.199389388932421863e+00,2.069857869088484372e-03,4.175304777308043724e-01,-1.319639472424136706e+00
-1.780907336528553611e-02,9.778982145146180027e-01,-1.438325345345460082e+00,-2.132858051099539159e-03,-1.502855990108411567e-02,-1.870038662922705264e+00,6.309195471028575600e-03,1.506942502996069910e+00,-1.199065875949223425e+00,1.709554060432106476e-02,4.109289135588265474e-01,-1.291547320109015518e+00
-4.246769400298793309e-03,1.962896275518006550e-01,-1.779072402260548191e+00,2.040132945424759717e-02,8.905374793913362064e-01,-1.473556065604445298e+00,-1.789115996772597597e-02,3.341297191600048899e-01,-1.218779016298818352e+00,1.744788531782229084e-03,1.369977882872966068e+00,-1.190223638880374191e+00
-3.005247333396295767e-03,-1.737947372286407777e-01,-1.879923203820815569e+00,3.939856363805128645e-03,9.318976715888600548e-01,-1.453849036153154195e+00,-3.673783333160310447e-04,3.724993474135122606e-01,-1.283424784937674756e+00,4.196223690312384305e-05,1.880916835960425137e+00,-1.239168855952183623e+00
-1.468632813929426992e-04,-4.334513760172079566e-01,-1.910108485398735123e+00,-6.013586315600637222e-03,9.384802664687522666e-01,-1.435837386703100016e+00,1.780942992326122951e-03,3.754233775694656994e-01,-1.285319346956673936e+00,2.506772313055241879e-03,2.166275624577304271e+00,-1.223722965991624667e+00
4.971345757519489254e-03,-3.504252019307548816e-01,-1.896227741536974376e+00,-2.220737260969682728e-02,9.241883297275823583e-01,-1.425467728207638674e+00,1.579406735446955978e-02,2.808951128252630269e-01,-1.170441304195135812e+00,-2.280218937063900088e-03,1.527881336632583409e+00,-1.269267999318283158e+00
1.903872989423495421e-02,6.179809630526248432e-01,-1.446910386072514543e+00,-3.212648955949398005e-03,2.269302409278054489e-01,-1.783194201169373994e+00,-5.511522489426363622e-03,1.336980241014409154e+00,-1.188295820939867298e+00,-1.192487569597716970e-02,4.715316137952788589e-01,-1.186151479430961331e+00
-1.471588412506998414e-04,6.404918687453672321e-01,-1.419617996142820804e+00,1.582515047337448681e-03,-1.062030176655114483e-01,-1.922180704085759917e+00,6.607539828162719772e-04,1.973591753926850156e+00,-1.217584993201529242e+00,-5.850837011161028056e-03,5.784197448731270841e-01,-1.299129151175224095e+00
-9.687398595149632544e-03,6.441864993641714943e-01,-1.414450790462697061e+00,4.245357753425009831e-03,-3.977232901840396240e-01,-1.990886491225887012e+00,-2.534429563852544018e-05,2.382673115160987898e+00,-1.293931042179746305e+00,2.665410973393098331e-03,6.285090580039969232e-01,-1.363092070547887058e+00
-5.074063526748558151e-03,6.571591943077980114e-01,-1.454447805015523620e+00,7.276778403339462329e-04,-3.024655129771170459e-01,-2.044453258831858466e+00,5.188484673559853010e-03,1.699898625125685125e+00,-1.458629802300542844e+00,2.009025035462542845e-03,6.205277850583477139e-01,-1.367094259788778299e+00
-1.083734979281070730e-02,6.691494911933850709e-01,-1.473219759572954146e+00,-1.073446811946495230e-02,6.733890011616464610e-01,-1.459497294633404607e+00,3.674560304555823161e-03,6.320159246570532519e-01,-1.395332795039416984e+00,3.739436160365047258e-03,6.451953289162454253e-01,-1.401182161377625413e+00
-9.425800280510577243e-04,7.026083835166428981e-01,-1.491517363486571934e+00,-9.369261743320747441e-04,7.044030834323843360e-01,-1.489230440088525897e+00,3.012173019061604225e-03,7.071074010908369178e-01,-1.500931344055653760e+00,3.017977158177575451e-03,7.114209737761818531e-01,-1.503852167058048250e+00
-1.223921429566807384e-09,7.000000001814449258e-01,-1.499999997990770551e+00,1.214820763294634968e-09,7.000000001800759097e-01,-1.499999998005242974e+00,-1.230702681981457645e-09,7.000000001821914397e-01,-1.499999997978855193e+00,1.239826991568095676e-09,7.000000001834496555e-01,-1.499999997963990417e+00
0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,-1.500000000000000000e+00
